날짜,종목명,종목코드,lag_return_1,lag_return_2,lag_return_3,ma5_ma20_ratio,ma10_ma60_ratio,vol_change,vol_ma5_ratio,high_low_range,volatility_5,rsi_14,원달러환율,CD91일금리,국고채3년금리,회사채3년AA금리,usd_krw_change,cd_rate_change,credit_spread,debt_ratio,roe,operating_margin,revenue_growth,target
2022-01-18,SK하이닉스,660,-1.1673151750972763,-0.7722007722007722,0.7782101167315175,0.005696326851306166,0.07369310976468935,-0.032849890078605615,0.9587161470508501,0.01968503937007874,0.806374761906082,47.826086956521735,1192.3,1.45,2.127,2.685,0.0039575614685078975,0.010000000000000009,0.5580000000000003,0.5498445773345744,0.15462332221458588,0.28862737881982403,0.34787550432724745,1
2022-01-19,SK하이닉스,660,-0.3937007874015747,-1.1673151750972763,-0.7722007722007722,0.0023547880690737433,0.0711878685762426,0.13491664010421722,1.0575748080273228,0.039525691699604744,0.8072722903450902,50.0,1188.9,1.46,2.073,2.645,-0.0028516313008469796,0.010000000000000009,0.5720000000000001,0.5498445773345744,0.15462332221458588,0.28862737881982403,0.34787550432724745,0
2022-01-20,SK하이닉스,660,0.3952569169960474,-0.3937007874015747,-1.1673151750972763,-0.00392772977219169,0.06766496396333355,0.32906121194966365,1.318024096119419,0.023622047244094488,0.7553560945247747,35.71428571428571,1191.8,1.46,2.119,2.684,0.0024392295399107145,0.0,0.565,0.5498445773345744,0.15462332221458588,0.28862737881982403,0.34787550432724745,0
2022-01-24,SK하이닉스,660,-4.8,-1.574803149606299,0.3952569169960474,-0.024718212378880722,0.05213270142180093,-0.24457977058146585,0.996970723471518,0.03361344537815126,2.104018642076742,30.612244897959187,1193.6,1.46,2.112,2.675,0.0026881720430105283,0.0,0.5629999999999997,0.5498445773345744,0.15462332221458588,0.28862737881982403,0.34787550432724745,0
2022-01-25,SK하이닉스,660,0.0,-4.8,-1.574803149606299,-0.03511208093632212,0.04209867093452102,0.16765004948992823,1.0723980455582078,0.029411764705882353,2.0664122718611644,33.33333333333333,1194.2,1.48,2.174,2.725,0.0005026809651476061,0.020000000000000018,0.5510000000000002,0.5498445773345744,0.15462332221458588,0.28862737881982403,0.34787550432724745,0
2022-01-26,SK하이닉스,660,-0.8403361344537815,0.0,-4.8,-0.04640509858593911,0.03147800708776316,-0.40093238253812513,0.6592593201545538,0.01694915254237288,1.9193263612367708,33.33333333333333,1197.8,1.49,2.156,2.713,0.0030145704237145576,0.010000000000000009,0.5569999999999999,0.5498445773345744,0.15462332221458588,0.28862737881982403,0.34787550432724745,0
2022-01-27,SK하이닉스,660,-0.423728813559322,-0.8403361344537815,0.0,-0.059671605927112514,0.01700562226695368,0.9551916727162026,1.2302241775282008,0.07234042553191489,2.096714541130518,22.448979591836732,1197.0,1.5,2.217,2.781,-0.0006678911337452131,0.010000000000000009,0.5640000000000001,0.5498445773345744,0.15462332221458588,0.28862737881982403,0.34787550432724745,1
2022-01-28,SK하이닉스,660,-3.404255319148936,-0.423728813559322,-0.8403361344537815,-0.0532877538709029,0.00831255195344971,-0.28488978956805133,0.9380946793910782,0.06167400881057269,3.537727034924318,43.10344827586207,1202.4,1.5,2.189,2.765,0.004511278195488799,0.0,0.5760000000000001,0.5498445773345744,0.15462332221458588,0.28862737881982403,0.34787550432724745,1
2022-02-03,SK하이닉스,660,6.167400881057269,-3.404255319148936,-0.423728813559322,-0.043513295729250556,0.003455425017277136,0.08262685517250046,1.0042710833445616,0.024896265560165973,3.7104438737626464,43.10344827586207,1205.7,1.5,2.158,2.733,0.002744510978043957,0.0,0.5750000000000002,0.5498445773345744,0.15462332221458588,0.28862737881982403,0.34787550432724745,1
2022-02-04,SK하이닉스,660,2.904564315352697,6.167400881057269,-3.404255319148936,-0.03147699757869249,-0.0005515719801434393,-0.41268759265296995,0.6579377272406852,0.024193548387096774,3.6064605168782755,43.10344827586207,1205.4,1.5,2.194,2.771,-0.0002488181139586043,0.0,0.577,0.5498445773345744,0.15462332221458588,0.28862737881982403,0.34787550432724745,0
2022-02-07,SK하이닉스,660,0.4032258064516129,2.904564315352697,6.167400881057269,-0.021611795596849115,-0.005780346820809301,0.5818595849918524,0.9817256507870339,0.0321285140562249,3.706097831027812,38.983050847457626,1199.5,1.5,2.237,2.815,-0.004894640783142612,0.0,0.5779999999999998,0.5498445773345744,0.15462332221458588,0.28862737881982403,0.34787550432724745,1
2022-02-08,SK하이닉스,660,-1.2048192771084338,0.4032258064516129,2.904564315352697,-0.0030296909715209486,-0.008032955715756906,-0.156145554956319,0.9280022110371206,0.02032520325203252,2.79032873851472,44.26229508196722,1199.4,1.5,2.303,2.867,-8.336807002906621e-05,0.0,0.5640000000000001,0.5498445773345744,0.15462332221458588,0.28862737881982403,0.34787550432724745,1
2022-02-09,SK하이닉스,660,1.6260162601626018,-1.2048192771084338,0.4032258064516129,0.0062638916952919566,-0.0047938638542665,0.07035845466943691,1.0135810243590924,0.028,1.5192315855901655,48.333333333333336,1197.8,1.5,2.279,2.857,-0.0013340003335001738,0.0,0.5780000000000003,0.5498445773345744,0.15462332221458588,0.28862737881982403,0.34787550432724745,1
2022-02-10,SK하이닉스,660,0.8,1.6260162601626018,-1.2048192771084338,0.013107481347045757,0.000682687056253295,0.6753086934709149,1.5464533397638691,0.031746031746031744,1.478029502039078,54.54545454545455,1196.0,1.5,2.264,2.85,-0.001502755050926674,0.0,0.5860000000000003,0.5498445773345744,0.15462332221458588,0.28862737881982403,0.34787550432724745,1
2022-02-11,SK하이닉스,660,2.7777777777777777,0.8,1.6260162601626018,0.02355546607610237,0.009257998638529497,-0.16679053648354702,1.1418079670929258,0.019305019305019305,1.5121728314398009,57.142857142857146,1196.0,1.5,2.343,2.921,0.0,0.0,0.5779999999999998,0.5498445773345744,0.15462332221458588,0.28862737881982403,0.34787550432724745,1
2022-02-14,SK하이닉스,660,1.9305019305019304,2.7777777777777777,0.8,0.0371859296482413,0.018668114859819562,-0.18077671771824866,0.9298587186581505,0.022727272727272728,0.946177895894227,61.19402985074626,1199.6,1.5,2.347,2.926,0.003010033444815985,0.0,0.5790000000000002,0.5498445773345744,0.15462332221458588,0.28862737881982403,0.34787550432724745,0
2022-02-15,SK하이닉스,660,0.3787878787878788,1.9305019305019304,2.7777777777777777,0.04144869215291758,0.027363858033053523,0.027188518007619678,0.9192083070669929,0.03773584905660377,2.685790059785726,62.12121212121212,1198.3,1.5,2.345,2.928,-0.001083694564854909,0.0,0.5829999999999997,0.5498445773345744,0.15462332221458588,0.28862737881982403,0.34787550432724745,1
