날짜,회사채3년AA금리,항목명,단위
2023-06-20,4.38,"회사채(3년, AA-)",연%
2023-06-21,4.378,"회사채(3년, AA-)",연%
2023-06-22,4.4,"회사채(3년, AA-)",연%
2023-06-23,4.419,"회사채(3년, AA-)",연%
2023-06-26,4.375,"회사채(3년, AA-)",연%
2023-06-27,4.348,"회사채(3년, AA-)",연%
2023-06-28,4.365,"회사채(3년, AA-)",연%
2023-06-29,4.391,"회사채(3년, AA-)",연%
2023-06-30,4.473,"회사채(3년, AA-)",연%
2023-07-03,4.421,"회사채(3년, AA-)",연%
2023-07-04,4.429,"회사채(3년, AA-)",연%
2023-07-05,4.425,"회사채(3년, AA-)",연%
2023-07-06,4.475,"회사채(3년, AA-)",연%
2023-07-07,4.534,"회사채(3년, AA-)",연%
2023-07-10,4.594,"회사채(3년, AA-)",연%
2023-07-11,4.502,"회사채(3년, AA-)",연%
2023-07-12,4.512,"회사채(3년, AA-)",연%
2023-07-13,4.408,"회사채(3년, AA-)",연%
2023-07-14,4.42,"회사채(3년, AA-)",연%
2023-07-17,4.414,"회사채(3년, AA-)",연%
2023-07-18,4.398,"회사채(3년, AA-)",연%
2023-07-19,4.341,"회사채(3년, AA-)",연%
2023-07-20,4.379,"회사채(3년, AA-)",연%
2023-07-21,4.399,"회사채(3년, AA-)",연%
2023-07-24,4.41,"회사채(3년, AA-)",연%
2023-07-25,4.435,"회사채(3년, AA-)",연%
2023-07-26,4.413,"회사채(3년, AA-)",연%
2023-07-27,4.374,"회사채(3년, AA-)",연%
2023-07-28,4.423,"회사채(3년, AA-)",연%
2023-07-31,4.467,"회사채(3년, AA-)",연%
2023-08-01,4.435,"회사채(3년, AA-)",연%
2023-08-02,4.466,"회사채(3년, AA-)",연%
2023-08-03,4.496,"회사채(3년, AA-)",연%
2023-08-04,4.519,"회사채(3년, AA-)",연%
2023-08-07,4.468,"회사채(3년, AA-)",연%
2023-08-08,4.424,"회사채(3년, AA-)",연%
2023-08-09,4.448,"회사채(3년, AA-)",연%
2023-08-10,4.464,"회사채(3년, AA-)",연%
2023-08-11,4.475,"회사채(3년, AA-)",연%
2023-08-14,4.52,"회사채(3년, AA-)",연%
2023-08-16,4.488,"회사채(3년, AA-)",연%
2023-08-17,4.561,"회사채(3년, AA-)",연%
2023-08-18,4.501,"회사채(3년, AA-)",연%
2023-08-21,4.563,"회사채(3년, AA-)",연%
2023-08-22,4.569,"회사채(3년, AA-)",연%
2023-08-23,4.536,"회사채(3년, AA-)",연%
2023-08-24,4.524,"회사채(3년, AA-)",연%
2023-08-25,4.554,"회사채(3년, AA-)",연%
2023-08-28,4.524,"회사채(3년, AA-)",연%
2023-08-29,4.503,"회사채(3년, AA-)",연%
2023-08-30,4.496,"회사채(3년, AA-)",연%
2023-08-31,4.473,"회사채(3년, AA-)",연%
2023-09-01,4.447,"회사채(3년, AA-)",연%
2023-09-04,4.498,"회사채(3년, AA-)",연%
2023-09-05,4.527,"회사채(3년, AA-)",연%
2023-09-06,4.521,"회사채(3년, AA-)",연%
2023-09-07,4.599,"회사채(3년, AA-)",연%
2023-09-08,4.552,"회사채(3년, AA-)",연%
2023-09-11,4.622,"회사채(3년, AA-)",연%
2023-09-12,4.621,"회사채(3년, AA-)",연%
2023-09-13,4.617,"회사채(3년, AA-)",연%
2023-09-14,4.596,"회사채(3년, AA-)",연%
2023-09-15,4.608,"회사채(3년, AA-)",연%
2023-09-18,4.648,"회사채(3년, AA-)",연%
2023-09-19,4.641,"회사채(3년, AA-)",연%
2023-09-20,4.645,"회사채(3년, AA-)",연%
2023-09-21,4.689,"회사채(3년, AA-)",연%
2023-09-22,4.65,"회사채(3년, AA-)",연%
2023-09-25,4.64,"회사채(3년, AA-)",연%
2023-09-26,4.654,"회사채(3년, AA-)",연%
2023-09-27,4.658,"회사채(3년, AA-)",연%
2023-10-04,4.871,"회사채(3년, AA-)",연%
2023-10-05,4.855,"회사채(3년, AA-)",연%
2023-10-06,4.796,"회사채(3년, AA-)",연%
2023-10-10,4.777,"회사채(3년, AA-)",연%
2023-10-11,4.735,"회사채(3년, AA-)",연%
2023-10-12,4.719,"회사채(3년, AA-)",연%
2023-10-13,4.748,"회사채(3년, AA-)",연%
2023-10-16,4.769,"회사채(3년, AA-)",연%
2023-10-17,4.787,"회사채(3년, AA-)",연%
2023-10-18,4.83,"회사채(3년, AA-)",연%
2023-10-19,4.872,"회사채(3년, AA-)",연%
2023-10-20,4.838,"회사채(3년, AA-)",연%
2023-10-23,4.861,"회사채(3년, AA-)",연%
2023-10-24,4.81,"회사채(3년, AA-)",연%
2023-10-25,4.844,"회사채(3년, AA-)",연%
2023-10-26,4.906,"회사채(3년, AA-)",연%
2023-10-27,4.884,"회사채(3년, AA-)",연%
2023-10-30,4.905,"회사채(3년, AA-)",연%
2023-10-31,4.908,"회사채(3년, AA-)",연%
2023-11-01,4.9,"회사채(3년, AA-)",연%
2023-11-02,4.811,"회사채(3년, AA-)",연%
2023-11-03,4.789,"회사채(3년, AA-)",연%
2023-11-06,4.721,"회사채(3년, AA-)",연%
2023-11-07,4.731,"회사채(3년, AA-)",연%
2023-11-08,4.715,"회사채(3년, AA-)",연%
2023-11-09,4.695,"회사채(3년, AA-)",연%
2023-11-10,4.711,"회사채(3년, AA-)",연%
2023-11-13,4.727,"회사채(3년, AA-)",연%
2023-11-14,4.704,"회사채(3년, AA-)",연%
2023-11-15,4.591,"회사채(3년, AA-)",연%
2023-11-16,4.541,"회사채(3년, AA-)",연%
2023-11-17,4.504,"회사채(3년, AA-)",연%
2023-11-20,4.469,"회사채(3년, AA-)",연%
2023-11-21,4.436,"회사채(3년, AA-)",연%
2023-11-22,4.45,"회사채(3년, AA-)",연%
2023-11-23,4.418,"회사채(3년, AA-)",연%
2023-11-24,4.443,"회사채(3년, AA-)",연%
2023-11-27,4.448,"회사채(3년, AA-)",연%
2023-11-28,4.397,"회사채(3년, AA-)",연%
2023-11-29,4.297,"회사채(3년, AA-)",연%
2023-11-30,4.319,"회사채(3년, AA-)",연%
2023-12-01,4.309,"회사채(3년, AA-)",연%
2023-12-04,4.252,"회사채(3년, AA-)",연%
2023-12-05,4.197,"회사채(3년, AA-)",연%
2023-12-06,4.17,"회사채(3년, AA-)",연%
2023-12-07,4.211,"회사채(3년, AA-)",연%
2023-12-08,4.167,"회사채(3년, AA-)",연%
2023-12-11,4.196,"회사채(3년, AA-)",연%
2023-12-12,4.171,"회사채(3년, AA-)",연%
2023-12-13,4.186,"회사채(3년, AA-)",연%
2023-12-14,3.98,"회사채(3년, AA-)",연%
2023-12-15,4.01,"회사채(3년, AA-)",연%
2023-12-18,4.005,"회사채(3년, AA-)",연%
2023-12-19,4.022,"회사채(3년, AA-)",연%
2023-12-20,3.975,"회사채(3년, AA-)",연%
2023-12-21,3.975,"회사채(3년, AA-)",연%
2023-12-22,3.972,"회사채(3년, AA-)",연%
2023-12-26,3.962,"회사채(3년, AA-)",연%
2023-12-27,3.958,"회사채(3년, AA-)",연%
2023-12-28,3.898,"회사채(3년, AA-)",연%
2023-12-29,3.898,"회사채(3년, AA-)",연%
2024-01-02,3.98,"회사채(3년, AA-)",연%
2024-01-03,4.017,"회사채(3년, AA-)",연%
2024-01-04,3.977,"회사채(3년, AA-)",연%
2024-01-05,4.032,"회사채(3년, AA-)",연%
2024-01-08,4.045,"회사채(3년, AA-)",연%
2024-01-09,4.004,"회사채(3년, AA-)",연%
2024-01-10,4.017,"회사채(3년, AA-)",연%
2024-01-11,3.976,"회사채(3년, AA-)",연%
2024-01-12,3.953,"회사채(3년, AA-)",연%
2024-01-15,3.939,"회사채(3년, AA-)",연%
2024-01-16,3.982,"회사채(3년, AA-)",연%
2024-01-17,4.025,"회사채(3년, AA-)",연%
2024-01-18,4.034,"회사채(3년, AA-)",연%
2024-01-19,4.058,"회사채(3년, AA-)",연%
2024-01-22,4.03,"회사채(3년, AA-)",연%
2024-01-23,4.041,"회사채(3년, AA-)",연%
2024-01-24,4.051,"회사채(3년, AA-)",연%
2024-01-25,4.061,"회사채(3년, AA-)",연%
2024-01-26,4.01,"회사채(3년, AA-)",연%
2024-01-29,4.051,"회사채(3년, AA-)",연%
2024-01-30,4.009,"회사채(3년, AA-)",연%
2024-01-31,4.002,"회사채(3년, AA-)",연%
2024-02-01,4.001,"회사채(3년, AA-)",연%
2024-02-02,3.982,"회사채(3년, AA-)",연%
2024-02-05,4.047,"회사채(3년, AA-)",연%
2024-02-06,4.028,"회사채(3년, AA-)",연%
2024-02-07,4.019,"회사채(3년, AA-)",연%
2024-02-08,4.034,"회사채(3년, AA-)",연%
2024-02-13,4.074,"회사채(3년, AA-)",연%
2024-02-14,4.141,"회사채(3년, AA-)",연%
2024-02-15,4.117,"회사채(3년, AA-)",연%
2024-02-16,4.115,"회사채(3년, AA-)",연%
2024-02-19,4.102,"회사채(3년, AA-)",연%
2024-02-20,4.105,"회사채(3년, AA-)",연%
2024-02-21,4.09,"회사채(3년, AA-)",연%
2024-02-22,4.023,"회사채(3년, AA-)",연%
2024-02-23,4.045,"회사채(3년, AA-)",연%
2024-02-26,4.005,"회사채(3년, AA-)",연%
2024-02-27,4.025,"회사채(3년, AA-)",연%
2024-02-28,4.015,"회사채(3년, AA-)",연%
2024-02-29,4.037,"회사채(3년, AA-)",연%
2024-03-04,4.008,"회사채(3년, AA-)",연%
2024-03-05,3.992,"회사채(3년, AA-)",연%
2024-03-06,3.962,"회사채(3년, AA-)",연%
2024-03-07,3.959,"회사채(3년, AA-)",연%
2024-03-08,3.91,"회사채(3년, AA-)",연%
2024-03-11,3.914,"회사채(3년, AA-)",연%
2024-03-12,3.917,"회사채(3년, AA-)",연%
2024-03-13,3.899,"회사채(3년, AA-)",연%
2024-03-14,3.922,"회사채(3년, AA-)",연%
2024-03-15,3.953,"회사채(3년, AA-)",연%
2024-03-18,3.993,"회사채(3년, AA-)",연%
2024-03-19,4.022,"회사채(3년, AA-)",연%
2024-03-20,4.006,"회사채(3년, AA-)",연%
2024-03-21,3.942,"회사채(3년, AA-)",연%
2024-03-22,3.918,"회사채(3년, AA-)",연%
2024-03-25,3.915,"회사채(3년, AA-)",연%
2024-03-26,3.923,"회사채(3년, AA-)",연%
2024-03-27,3.903,"회사채(3년, AA-)",연%
2024-03-28,3.903,"회사채(3년, AA-)",연%
2024-03-29,3.926,"회사채(3년, AA-)",연%
2024-04-01,3.896,"회사채(3년, AA-)",연%
2024-04-02,3.926,"회사채(3년, AA-)",연%
2024-04-03,3.927,"회사채(3년, AA-)",연%
2024-04-04,3.919,"회사채(3년, AA-)",연%
2024-04-05,3.902,"회사채(3년, AA-)",연%
2024-04-08,3.945,"회사채(3년, AA-)",연%
2024-04-09,3.953,"회사채(3년, AA-)",연%
2024-04-11,4.016,"회사채(3년, AA-)",연%
2024-04-12,3.961,"회사채(3년, AA-)",연%
2024-04-15,3.983,"회사채(3년, AA-)",연%
2024-04-16,4.01,"회사채(3년, AA-)",연%
2024-04-17,4.007,"회사채(3년, AA-)",연%
2024-04-18,3.96,"회사채(3년, AA-)",연%
2024-04-19,3.982,"회사채(3년, AA-)",연%
2024-04-22,4.019,"회사채(3년, AA-)",연%
2024-04-23,3.992,"회사채(3년, AA-)",연%
2024-04-24,4.004,"회사채(3년, AA-)",연%
2024-04-25,4.029,"회사채(3년, AA-)",연%
2024-04-26,4.012,"회사채(3년, AA-)",연%
2024-04-29,4.024,"회사채(3년, AA-)",연%
2024-04-30,3.995,"회사채(3년, AA-)",연%
2024-05-02,3.972,"회사채(3년, AA-)",연%
2024-05-03,3.958,"회사채(3년, AA-)",연%
2024-05-07,3.912,"회사채(3년, AA-)",연%
2024-05-08,3.901,"회사채(3년, AA-)",연%
2024-05-09,3.913,"회사채(3년, AA-)",연%
2024-05-10,3.894,"회사채(3년, AA-)",연%
2024-05-13,3.904,"회사채(3년, AA-)",연%
2024-05-14,3.9,"회사채(3년, AA-)",연%
2024-05-16,3.82,"회사채(3년, AA-)",연%
2024-05-17,3.825,"회사채(3년, AA-)",연%
2024-05-20,3.853,"회사채(3년, AA-)",연%
2024-05-21,3.853,"회사채(3년, AA-)",연%
2024-05-22,3.848,"회사채(3년, AA-)",연%
2024-05-23,3.84,"회사채(3년, AA-)",연%
2024-05-24,3.861,"회사채(3년, AA-)",연%
2024-05-27,3.851,"회사채(3년, AA-)",연%
2024-05-28,3.828,"회사채(3년, AA-)",연%
2024-05-29,3.855,"회사채(3년, AA-)",연%
2024-05-30,3.867,"회사채(3년, AA-)",연%
2024-05-31,3.871,"회사채(3년, AA-)",연%
2024-06-03,3.853,"회사채(3년, AA-)",연%
2024-06-04,3.81,"회사채(3년, AA-)",연%
2024-06-05,3.771,"회사채(3년, AA-)",연%
2024-06-07,3.736,"회사채(3년, AA-)",연%
2024-06-10,3.782,"회사채(3년, AA-)",연%
2024-06-11,3.775,"회사채(3년, AA-)",연%
2024-06-12,3.745,"회사채(3년, AA-)",연%
2024-06-13,3.718,"회사채(3년, AA-)",연%
2024-06-14,3.694,"회사채(3년, AA-)",연%
2024-06-17,3.662,"회사채(3년, AA-)",연%
2024-06-18,3.666,"회사채(3년, AA-)",연%
2024-06-19,3.62,"회사채(3년, AA-)",연%
2024-06-20,3.648,"회사채(3년, AA-)",연%
2024-06-21,3.637,"회사채(3년, AA-)",연%
2024-06-24,3.656,"회사채(3년, AA-)",연%
2024-06-25,3.662,"회사채(3년, AA-)",연%
2024-06-26,3.676,"회사채(3년, AA-)",연%
2024-06-27,3.684,"회사채(3년, AA-)",연%
2024-06-28,3.658,"회사채(3년, AA-)",연%
2024-07-01,3.681,"회사채(3년, AA-)",연%
2024-07-02,3.634,"회사채(3년, AA-)",연%
2024-07-03,3.624,"회사채(3년, AA-)",연%
2024-07-04,3.591,"회사채(3년, AA-)",연%
2024-07-05,3.582,"회사채(3년, AA-)",연%
2024-07-08,3.58,"회사채(3년, AA-)",연%
2024-07-09,3.572,"회사채(3년, AA-)",연%
2024-07-10,3.576,"회사채(3년, AA-)",연%
2024-07-11,3.614,"회사채(3년, AA-)",연%
2024-07-12,3.552,"회사채(3년, AA-)",연%
2024-07-15,3.538,"회사채(3년, AA-)",연%
2024-07-16,3.496,"회사채(3년, AA-)",연%
2024-07-17,3.509,"회사채(3년, AA-)",연%
2024-07-18,3.513,"회사채(3년, AA-)",연%
2024-07-19,3.525,"회사채(3년, AA-)",연%
2024-07-22,3.522,"회사채(3년, AA-)",연%
2024-07-23,3.533,"회사채(3년, AA-)",연%
2024-07-24,3.509,"회사채(3년, AA-)",연%
2024-07-25,3.484,"회사채(3년, AA-)",연%
2024-07-26,3.482,"회사채(3년, AA-)",연%
2024-07-29,3.434,"회사채(3년, AA-)",연%
2024-07-30,3.451,"회사채(3년, AA-)",연%
2024-07-31,3.459,"회사채(3년, AA-)",연%
2024-08-01,3.431,"회사채(3년, AA-)",연%
2024-08-02,3.394,"회사채(3년, AA-)",연%
2024-08-05,3.271,"회사채(3년, AA-)",연%
2024-08-06,3.398,"회사채(3년, AA-)",연%
2024-08-07,3.397,"회사채(3년, AA-)",연%
2024-08-08,3.38,"회사채(3년, AA-)",연%
2024-08-09,3.409,"회사채(3년, AA-)",연%
2024-08-12,3.421,"회사채(3년, AA-)",연%
2024-08-13,3.395,"회사채(3년, AA-)",연%
2024-08-14,3.37,"회사채(3년, AA-)",연%
2024-08-16,3.415,"회사채(3년, AA-)",연%
2024-08-19,3.424,"회사채(3년, AA-)",연%
2024-08-20,3.442,"회사채(3년, AA-)",연%
2024-08-21,3.439,"회사채(3년, AA-)",연%
2024-08-22,3.422,"회사채(3년, AA-)",연%
2024-08-23,3.439,"회사채(3년, AA-)",연%
2024-08-26,3.414,"회사채(3년, AA-)",연%
2024-08-27,3.465,"회사채(3년, AA-)",연%
2024-08-28,3.456,"회사채(3년, AA-)",연%
2024-08-29,3.484,"회사채(3년, AA-)",연%
2024-08-30,3.503,"회사채(3년, AA-)",연%
2024-09-02,3.542,"회사채(3년, AA-)",연%
2024-09-03,3.545,"회사채(3년, AA-)",연%
2024-09-04,3.497,"회사채(3년, AA-)",연%
2024-09-05,3.48,"회사채(3년, AA-)",연%
2024-09-06,3.46,"회사채(3년, AA-)",연%
2024-09-09,3.471,"회사채(3년, AA-)",연%
2024-09-10,3.451,"회사채(3년, AA-)",연%
2024-09-11,3.406,"회사채(3년, AA-)",연%
2024-09-12,3.449,"회사채(3년, AA-)",연%
2024-09-13,3.41,"회사채(3년, AA-)",연%
2024-09-19,3.432,"회사채(3년, AA-)",연%
2024-09-20,3.426,"회사채(3년, AA-)",연%
2024-09-23,3.449,"회사채(3년, AA-)",연%
2024-09-24,3.439,"회사채(3년, AA-)",연%
2024-09-25,3.401,"회사채(3년, AA-)",연%
2024-09-26,3.395,"회사채(3년, AA-)",연%
2024-09-27,3.409,"회사채(3년, AA-)",연%
2024-09-30,3.397,"회사채(3년, AA-)",연%
2024-10-02,3.37,"회사채(3년, AA-)",연%
2024-10-04,3.415,"회사채(3년, AA-)",연%
2024-10-07,3.546,"회사채(3년, AA-)",연%
2024-10-08,3.517,"회사채(3년, AA-)",연%
2024-10-10,3.542,"회사채(3년, AA-)",연%
2024-10-11,3.523,"회사채(3년, AA-)",연%
2024-10-14,3.509,"회사채(3년, AA-)",연%
2024-10-15,3.475,"회사채(3년, AA-)",연%
2024-10-16,3.452,"회사채(3년, AA-)",연%
2024-10-17,3.467,"회사채(3년, AA-)",연%
2024-10-18,3.48,"회사채(3년, AA-)",연%
2024-10-21,3.471,"회사채(3년, AA-)",연%
2024-10-22,3.512,"회사채(3년, AA-)",연%
2024-10-23,3.508,"회사채(3년, AA-)",연%
2024-10-24,3.46,"회사채(3년, AA-)",연%
2024-10-25,3.451,"회사채(3년, AA-)",연%
2024-10-28,3.503,"회사채(3년, AA-)",연%
2024-10-29,3.504,"회사채(3년, AA-)",연%
2024-10-30,3.502,"회사채(3년, AA-)",연%
2024-10-31,3.503,"회사채(3년, AA-)",연%
2024-11-01,3.507,"회사채(3년, AA-)",연%
2024-11-04,3.507,"회사채(3년, AA-)",연%
2024-11-05,3.491,"회사채(3년, AA-)",연%
2024-11-06,3.529,"회사채(3년, AA-)",연%
2024-11-07,3.492,"회사채(3년, AA-)",연%
2024-11-08,3.461,"회사채(3년, AA-)",연%
2024-11-11,3.471,"회사채(3년, AA-)",연%
2024-11-12,3.467,"회사채(3년, AA-)",연%
2024-11-13,3.501,"회사채(3년, AA-)",연%
2024-11-14,3.492,"회사채(3년, AA-)",연%
2024-11-15,3.506,"회사채(3년, AA-)",연%
2024-11-18,3.482,"회사채(3년, AA-)",연%
2024-11-19,3.457,"회사채(3년, AA-)",연%
2024-11-20,3.438,"회사채(3년, AA-)",연%
2024-11-21,3.396,"회사채(3년, AA-)",연%
2024-11-22,3.385,"회사채(3년, AA-)",연%
2024-11-25,3.342,"회사채(3년, AA-)",연%
2024-11-26,3.343,"회사채(3년, AA-)",연%
2024-11-27,3.316,"회사채(3년, AA-)",연%
2024-11-28,3.22,"회사채(3년, AA-)",연%
2024-11-29,3.194,"회사채(3년, AA-)",연%
2024-12-02,3.156,"회사채(3년, AA-)",연%
2024-12-03,3.169,"회사채(3년, AA-)",연%
2024-12-04,3.21,"회사채(3년, AA-)",연%
2024-12-05,3.194,"회사채(3년, AA-)",연%
2024-12-06,3.212,"회사채(3년, AA-)",연%
2024-12-09,3.173,"회사채(3년, AA-)",연%
2024-12-10,3.175,"회사채(3년, AA-)",연%
2024-12-11,3.188,"회사채(3년, AA-)",연%
2024-12-12,3.2,"회사채(3년, AA-)",연%
2024-12-13,3.197,"회사채(3년, AA-)",연%
2024-12-16,3.212,"회사채(3년, AA-)",연%
2024-12-17,3.279,"회사채(3년, AA-)",연%
2024-12-18,3.203,"회사채(3년, AA-)",연%
2024-12-19,3.275,"회사채(3년, AA-)",연%
2024-12-20,3.3,"회사채(3년, AA-)",연%
2024-12-23,3.292,"회사채(3년, AA-)",연%
2024-12-24,3.308,"회사채(3년, AA-)",연%
2024-12-26,3.33,"회사채(3년, AA-)",연%
2024-12-27,3.321,"회사채(3년, AA-)",연%
2024-12-30,3.285,"회사채(3년, AA-)",연%
2024-12-31,3.284,"회사채(3년, AA-)",연%
